index,x_ego,y_ego,delta_z
0,-0.23384820950197238,-2.366128896290463,-1.7026179999999993
1,-0.2076319315757822,-2.1057170412190023,1.9016000000000002
2,0.12275492967347165,0.03070708735554202,0.2047580999999994
3,0.12202175439095411,-0.6134961325781552,-1.0028871000000006
4,0.6449785744726767,-0.41797705368619775,0.6769410000000011
5,0.4884712519095482,-1.0181295001103345,-0.5082599999999999
6,-0.11054138465828015,-0.36755579396172033,0.33372400000000013
7,-0.0548112671751958,1.5195902268821195,1.2588548999999993
8,0.5264234969251018,-0.2876601604778597,0.5512189999999997
9,0.4078256642275337,-0.256349201647619,-0.7611249999999998
10,0.865377990348465,0.26650179858014555,-0.27513710000000025
11,-0.060902033889382534,-0.24129093806675772,-0.019940599999999975
12,-0.18783753174836482,0.7707920661577172,0.3680430999999995
13,1.1817594565519758,1.4155761148522494,-0.9953192999999985
14,-0.9111257964921046,0.7531203453006703,0.9046219999999998
15,-0.5811488904059534,-1.4966487515956561,-0.06692770000000081
16,-0.14267844285996523,-0.6922315539839661,0.1771691000000004
17,0.6025627037077063,-0.48232517405822667,-0.8566143999999998
18,0.3044980543167031,0.767907076439839,-0.3825890000000012
19,-0.021221931219374338,0.45404205731663294,-0.24592999999999954
20,-0.7816000061182636,-0.8845706734619507,-0.3335309999999989
21,-0.5354230335624564,-0.5596196387161352,1.103484
22,-0.5451571937444193,0.3967206201418201,0.08366249999999908
23,0.22284541462759822,-0.5648260168489533,0.3608691000000004
24,-0.36218172217982947,-0.38184052899588017,0.4317317000000003
25,0.27731880606345816,-1.7419679078360708,0.0533431999999987
26,-0.5870735016587778,-0.17052389181094074,0.7779758000000001
27,0.015110719762142455,0.14623693747942207,0.29758060000000164
28,-0.0006644672097452231,0.1151622533713933,0.2617871999999988
29,0.047592990648367306,-0.006673347090803722,-0.05674240000000008
30,0.21145218488999362,0.5509270627737386,-0.451905899999999
31,0.09613541812352752,0.2687328593642275,-0.24422990000000055
32,0.01607796817647557,0.5193044338316756,-0.5793262000000006
33,0.09566393088210944,-0.043280907064007695,0.0996214000000002
34,0.2752962640868774,-0.1308652527955713,0.3537718000000005
35,-0.20811834902471282,0.14327127157206918,0.42807700000000004
36,0.1126953478827455,0.4415035006493914,0.3845251999999997
37,-0.024274043637547933,-0.16540900772960465,-0.2866761000000002
38,-0.022928709899960306,0.030610930491306355,-0.06052159999999951
39,0.011513691711035633,-0.06015907864116074,-0.15458459999999974
40,-0.1381144369021245,-0.16250096860526422,0.04469980000000007
41,-0.10365737988158877,-0.050155482877684496,-0.028259200000000817
42,0.06152866167792942,-0.15603354622510787,-0.08917779999999986
43,-0.10312823871708536,0.055374518182932105,-0.17234979999999922
44,0.009699777611849703,0.07338874789646206,0.0018836999999987114
45,-0.11881591576205099,-0.07284174599249235,0.29646930000000005
46,0.12927873097718712,-0.08798321350631493,-0.1600286999999998
47,-0.2137952113434115,0.037911984371654966,0.0021319000000001864
48,-0.030626716215035564,0.03873909173797994,-0.04308529999999955
49,-0.01943969661953847,-0.007320804020750238,0.15464530000000032
50,-0.0454438977517885,-0.01542680702300641,0.09102509999999953
51,-0.15188957124871108,-0.02100853033229711,-0.10423749999999998
52,-0.02881574994450195,-0.005708798291761236,0.032271899999999576
53,-0.012683178081190277,0.03563780808440384,0.03239600000000031
54,-0.05978620351916347,0.1376962997605046,0.05669529999999945
55,0.10078773252248494,-0.04612607562123611,0.17528330000000025
56,-0.0013950629991537527,0.029679681268982638,-0.09729619999999883
57,0.025387145785350434,0.09961065173922518,-0.010611300000000767
58,0.004496445881900818,0.054317193558313014,0.032047399999999726
59,-0.029590619047814147,-0.048718886849119104,0.08629759999999997
60,0.06444667329748045,-0.05859320568093116,0.13522890000000043
61,0.1328448953595004,0.15737187197585062,-0.16508430000000107
62,-0.04281219503415899,-0.007364825018766312,0.0706332000000005
63,-0.01894643705343668,-0.03672261830956701,0.13316340000000082
64,-0.06839808914241549,-0.04321519349194243,-0.03747400000000045
65,0.008211461872910539,0.040381409306756884,0.03308490000000042
66,0.06400078244799551,0.03559533086872778,0.025149099999999258
67,-0.08807943868148689,0.02966446919808394,0.06898030000000066
68,-0.04970795643600264,0.017044129756796728,0.053817699999999746
69,-0.05276364891871212,-0.026153092178229215,-0.022280499999999925
70,-0.0007790603412399042,0.052113932774592545,0.14807159999999975
71,0.018902445488041934,0.04604456637499744,0.006323599999999985
72,-0.034464066215626546,-0.011289907755819813,0.08851169999999975
73,0.06705080246174416,-0.013934741095415874,0.03875540000000033
74,0.03152039929105709,0.0023855273447028896,0.05302749999999978
75,-0.03402774116548863,-0.02048134986944274,0.044759299999999946
76,0.05405424879370227,0.034652692010123116,-0.12169659999999993
77,0.017517987084763837,0.01743689367399088,-0.009832900000000144
78,0.059561893657619255,0.012265135862618159,-0.05987030000000004
79,-0.04732403894767444,0.04648487202541217,0.11127240000000072
80,-0.10964251011451967,0.09303478006916283,0.14823830000000005
81,0.019877705271977554,-0.03245193199503589,-0.17071080000000016
82,-0.004508591765955921,-0.035523628093115274,0.13187389999999954
83,0.010126761007502361,-0.045557659843291395,-0.14579499999999967
84,0.006669108179858656,-0.07197315951940274,0.09567369999999986
85,-0.006373843122017081,0.05162785378025987,0.08665919999999971
86,0.01653619259402439,-0.06526064467765626,-0.06113599999999941
87,0.0014008496527461085,-0.01311289966828188,0.1805304999999997
88,-0.0645105871535375,-0.002370394067640152,0.011015500000000067
89,1.7851102080682202,-1.2080089147738675,1.9841408999999999
90,-0.015405569617144246,0.11027996439413298,0.0981677000000003
91,0.03549718287671774,0.006079508024248968,0.07856029999999947
92,0.07527061626948722,0.020481131961190228,-0.062411899999999854
93,-0.030027319567330398,-0.04021123078943682,0.004296400000000311
94,0.010607432920406223,-0.014820303871346582,-0.12765320000000013
95,0.019248184159756543,0.0005761046364272625,-0.028935399999999944
96,0.05904039236111385,0.0030781783323340006,0.10643139999999995
97,0.026012636933847616,-0.01810820421101537,-0.033708599999999755
98,0.04605654419228127,0.01881073422449158,0.08453089999999985
99,0.012823852298598962,-0.14496796464123968,0.020603399999999716
100,-0.05500435645606882,0.0190079517269443,0.01623330000000056
101,0.019377841013023808,-0.018427641402902616,0.12644599999999961
