index,x_ego,y_ego,delta_z
0,0.0006498944757983113,-0.00012165454599020845,0.00064252328898462
1,0.0017766295288216634,-0.0020998155689286656,0.001787274678388684
2,-0.00014173061572144352,-0.004743469754376509,-0.0010813905273643343
3,0.0003947114442212045,-0.002929658920689965,-0.0007425053264071835
4,-0.0010970341502014212,-0.004635329092204381,0.005424041536748803
5,0.003461600506150204,-0.004432897754986945,0.06991013544716296
6,-0.022363936069650984,-0.010317579647947092,0.11176905492566647
7,-0.011622598270016965,0.020145400176802983,0.1119940988933017
8,-0.0027837100947148983,0.01564988846121979,0.10354473420683874
9,-0.002799816114694738,0.02290490649108805,0.12055295827956058
10,0.0004451759586182732,0.011371279835670541,0.10886255573081982
11,-0.0011660670515331558,-0.0019804097221837506,0.12626542786791362
12,-0.013507612588876146,-0.0012922406769626518,0.1307053732457426
13,-0.007943652577306958,0.019998277578837254,0.11531620671313547
14,-0.0038384157451384574,0.0013628505480037631,0.13704035607951326
15,-0.01487635145324773,-0.015846065815135906,0.12459697523045321
16,-0.008818921299177213,0.03452167506800857,0.10776534977700081
17,0.00440253619676049,0.038717686343845745,0.12504498513429851
18,0.003712705651884165,0.028688668199257958,0.13501031853899192
19,-0.009026218747791907,0.010530229754290322,0.12686521123441352
20,-0.008110772984512632,0.008748447314603131,0.10106265375724277
21,0.004508861659194799,0.007547988877160374,0.12346532925416653
22,-0.004446062824374,0.007320441893068154,0.11699411853556185
23,-0.002025906233811083,0.004351364649266328,0.12262549297734182
24,-0.009683294069393843,0.0017450219750441433,0.11616315554503842
25,-0.0002496472630822994,0.014248569378753115,0.08221104472835705
26,0.007007301129324175,0.01025978437548044,0.1903904809052115
27,0.0029101689072253923,0.010782184309815633,0.18462818099752454
28,-0.008262136566841619,0.008777686207004991,0.19421428684954023
29,-0.006760693079329047,0.010873728454400359,0.2025921634953889
30,-0.004455392898151407,0.015664778626465592,0.1891554234739239
31,-0.0031826129952738005,0.0015316557540526303,0.20742749414261752
32,0.00021865398126261437,0.0018906805392549,0.21081102136367136
33,-0.0058246675741582855,0.004173496233229365,0.19079579764792776
34,-0.00769869436313341,0.009042218116054662,0.17066501539745182
35,-0.0013699984437481752,0.011384630922958397,0.16810533660917315
36,0.0012103014771759,0.014372715204482214,0.1370474730091793
37,0.001412958652835959,0.0014219595420023766,0.11986342828915042
38,-0.00017600314837850142,-0.0013224105260838562,0.11986058831383417
39,0.006868286077695374,0.007975408054827403,0.08834647261920026
40,-0.0058144148385513095,-0.0024976364129689977,0.099202695177663
41,0.0055262953333978185,0.0103505396726455,0.08696911058607171
42,-0.0001840491413764013,0.0040300925059022115,0.07162914648638719
43,0.007545317610925058,0.006265546132319444,0.04990612143158124
44,-0.0024729718494663137,0.006289437487265715,0.04937982875486391
45,0.0024833498377968342,0.005003308869505938,0.014333522522742115
46,0.0012480940069190688,0.005803641555768575,0.003906406148862729
47,0.00031178494795385496,0.0017213006428012435,0.005294327863158088
48,0.000836031098028906,-0.0047293128450251526,0.0013208535079645145
49,0.0019536153410254975,0.007682535605742378,0.000426655302293355
50,-0.0017420636688610224,0.007024265389353986,0.004121276766129611
51,-0.0006252436563099083,0.006059554922726531,-0.000794265545078332
52,0.0010933769664437452,0.005199533007915079,0.0031779528924769096
53,-0.004331796012313196,0.0024016176366267474,0.0012679878128096789
54,-0.0028130176918679905,0.006046356189823764,0.005451467616044425
55,0.0022528475132145105,0.004164423337980526,-0.002971910882830997
56,-0.0010151289527350824,0.00614225206692055,0.002278653763163163
57,-0.0014540066031211414,0.004963431777682071,0.007736937989760051
58,0.0007808103660674754,0.0019937118516523957,0.006140475157833336
59,0.0013388771536269226,0.001385941328936113,0.0035066472480345112
60,-0.000286998810161866,-0.0021614138681635537,0.008476787634304372
61,9.519506647368556e-05,0.00030083983989298487,0.007080990799675391
62,-0.001608328768068054,0.0006604799791133444,0.0031791573736050793
63,0.00034739342268094096,-0.00013118391621465194,0.006224315880924536
64,0.00627587944714971,0.00012136762674917149,0.0020170785952799974
65,-0.0015699372416615332,0.014917470820004927,0.0012901061633421307
66,-0.00110713980650296,0.02079539107202326,-0.002230688977475026
67,0.003230822412871993,0.02024111941670756,-0.007953542147882686
68,-0.0002558975710594026,0.01516334838246175,-0.006748140972788974
69,-0.00028452908481154814,0.004134280789679158,-0.004029486461966769
70,-0.00032925962434155734,-0.004365189620109107,-0.012093251002925243
71,-0.00037956360955639177,0.012783314360830819,-0.006413485351218995
72,-0.003677580093812166,0.017149411530140525,-0.004315449325046572
73,-0.001810691611998253,0.011275415805234678,-0.008385485521111846
74,-0.0006364770905607467,0.008272444381709185,-0.0007560330085389921
75,-0.0016810944404319957,0.0024792836743728476,0.0006221446271155173
76,-0.00015953348680508323,0.0022173343982599273,-0.006529010760244702
77,-0.0032265661148090817,0.0006681248525184454,-0.0007435594386091537
78,-0.0022791389063654887,0.006805710005678039,0.00047731028257835817
79,-0.002719092359177744,0.009682873021238441,9.240263047161079e-05
80,0.0011760104616191005,0.012958379335934415,0.000998692578859206
81,-0.005048060507306096,0.006790960256110082,0.0020712247352321356
82,0.0013995973078779777,0.003496219363963159,0.001267901679590011
83,-0.005472361565298116,0.003176969207612305,0.0038691243994630753
84,-0.002877128491403412,0.006387016624841273,0.0024875975801315064
85,-0.006630824887813877,0.001601205114478651,0.005371991481533556
86,-0.0033796643007779036,0.012772967447456787,0.0037025919720079514
87,-0.005802511740224256,0.016267685791465654,0.0026745589986738594
88,0.002310862190136851,0.012311674322984032,0.0014500327102204835
89,-0.0007103389428530062,0.013561128245426421,-0.002555625377024029
90,0.0008961545306217043,0.010797392404767318,0.008360214932800147
91,0.0041323292139858955,0.009892980455340414,-0.0005939650280275544
92,0.0004085599980835548,0.009118432370633273,0.008943002407436396
93,0.0015504787148475484,0.002986333776766098,0.0084034403178741
94,0.003161448187796992,0.0004296552906019242,0.00437728853079733
95,0.004260020274521725,0.0030445686726014816,0.0099916392582724
96,-0.00016351621452320546,0.006992160093080698,0.012618357283081139
97,-0.0044099886401995315,0.0035501561204768868,0.01030719904479227
98,-0.0028215194261591507,0.002977728085540817,0.003266827637418146
99,0.0003661737326348469,0.008715955364800325,0.0016547043278247742
100,-0.004789797717448167,0.004152580529719095,0.001011886424196362
101,-0.0007839673503677079,0.007364525515758025,0.008849245900343305
102,-0.0015118070390164687,0.008024250986113063,0.0007041616036111975
103,-0.0024027281829810086,0.000934254214226667,0.0008966985142642159
104,-0.006852680853100635,0.004424249648143142,-0.0005972949887791401
105,0.003227800690257993,0.010443492204640432,0.00407735206772486
106,-0.0008312190888592232,0.011494105133089495,0.0011156140528054692
107,-0.0012093597390816701,0.00681425683065099,0.0006110214368657552
108,-0.008298670642369917,0.004259922118384836,-0.0011158471525831715
109,-0.0036189753116900557,0.012725541301640574,-0.004529195883382187
110,-3.586577735783386e-05,0.008089970550696744,-0.003625063559162811
111,0.00012430401794371704,0.0019834948006477345,-0.002674002800986841
112,-0.0016272521482745504,0.0002453109428080853,-0.004062251844837661
113,-0.00036019743604959317,0.0035745585271276907,0.002356438483991141
114,0.0015526258411921727,0.002688750678445758,-0.0004582251496501044
115,0.0034893669831305932,0.007440239679117066,0.001485645288962445
116,8.853403757947938e-05,0.005064203635584363,-0.0003949778989884578
117,-0.0016223737312784097,0.0069939664463232,-0.0023690350412870487
118,-0.0024598828791829405,-0.004018515371338186,-0.004968953077607807
119,0.002124329226281439,0.005853002895638913,0.0035213051777436277
120,-0.0019172862966604903,0.00964259184254478,-0.003703299639516544
121,0.002179593526624309,0.011017977180521455,0.0034919260238623906
122,0.0008168108230573845,0.004973232809481191,-0.0011703677772381127
123,0.006506029777489178,-0.004960516023486522,0.0030585643471994217
124,0.0063001912888606786,0.013571912780714504,0.0038001055425560537
125,0.0019996025426378605,0.01225156160016807,0.007631565532925322
126,0.0014346791274739775,0.0024406874107634527,0.0051695981982327055
127,0.0026852838249998446,-0.006644947224007533,0.008095919776600624
128,-0.0001717992717671351,0.013733936918814154,0.006212843658335743
129,-0.0025485973349529322,0.01439737192593417,0.008474690957845255
130,-0.0010984664935455037,0.007333415057254787,0.009116158851762535
